STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FOREST_FIRE,Forest_fire,AREA,Area,CWT,Province,UNIT,Unit measure,FREQ,Frequecny,TIME_PERIOD,OBS_VALUE
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2550,30
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2551,25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2552,16
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2553,18
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2554,18
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2555,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2556,5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2557,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2558,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2559,22
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2560,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2561,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2562,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2563,9
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,22,Chanthaburi,TS,Times,A,Annual,2566,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2542,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2543,8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2544,51
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2545,50
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2546,5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2547,9
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2548,11
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2549,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2550,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2551,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2552,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2553,5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2554,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2555,20
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2556,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2557,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2558,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2559,12
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2560,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2561,6
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2562,11
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2563,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,93,Phatthalung,TS,Times,A,Annual,2566,6
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2542,3327
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2543,7503
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2544,2363
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2545,2164.7
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2546,2585.2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2547,4632.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2548,1117
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2549,406
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2550,1129
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2551,613
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2552,490
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2553,593
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2554,317
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2555,881
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2556,976
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2557,566
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2558,811
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2559,739
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2560,901
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2561,347
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2562,1451
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2563,1631
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2564,1175
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2565,283
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,62,Kamphaeng Phet,RAI,Rai,A,Annual,2566,10580
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2542,155
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2543,250
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2544,215
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2545,220
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2546,130
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2547,276
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2548,126
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2549,60
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2550,136
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2551,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2552,71
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2553,84
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2554,16
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2555,67
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2556,94
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2557,75
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2558,71
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2559,106
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2560,61
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2561,20
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2562,89
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2563,73
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2564,29
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2565,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,61,Uthai Thani,TS,Times,A,Annual,2566,523
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2542,30
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2543,57
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2544,1417
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2545,635
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2546,35
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2547,34.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2548,59
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2549,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2550,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2551,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2552,39
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2553,120
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2554,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2555,697.25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2556,613.76
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2557,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2558,42
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2559,932.15
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2560,366
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2561,44.9
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2562,1378
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2563,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,93,Phatthalung,RAI,Rai,A,Annual,2566,75
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2542,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2543,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2544,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2545,26
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2546,6
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2547,21
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2548,5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2549,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2550,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2551,11
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2552,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2553,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2554,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2555,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2556,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2557,21
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2558,8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2559,20
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2560,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2561,5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2562,13
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2563,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,92,Trang,TS,Times,A,Annual,2566,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2542,12472.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2543,15483.8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2544,16976
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2545,16627.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2546,11538.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2547,21008
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2548,9453
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2549,5184
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2550,12062.75
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2551,9491
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2552,8945.25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2553,11127.75
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2554,2795.91
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2555,6263.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2556,14541.35
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2557,9043.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2558,12611.37
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,50,Chiang Mai,RAI,Rai,A,Annual,2559,23861.09
